"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",113.6186,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",112.2715,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",112.2656,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",114.892,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",113.0191,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",115.1072,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",115.8144,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",119.2405,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",115.1575,,
"PRINTO01","Production of total industry sa, Index","IND","India","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",116.0369,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",98.57484,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",99.5621,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",98.97419,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",98.8121,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",98.99826,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",99.4556,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",99.90556,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",100.963,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",100.2514,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",101.0736,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",101.6583,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",102.5052,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",103.0928,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",102.1211,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",103.3546,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",104.0131,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",105.9814,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",106.918,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",105.8512,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",105.6858,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",105.9479,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",106.3757,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",105.224,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",103.5618,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",105.4551,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",106.6196,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",106.8194,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",107.4052,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",108.1951,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",106.2199,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",105.8613,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",109.5937,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",110.2967,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",108.2264,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",115.9043,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",113.0025,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",114.359,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",115.5941,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",113.178,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",112.4203,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",111.943,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",113.8744,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",113.0201,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",115.2629,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",115.9004,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",116.8494,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",115.0254,,
"PRMNTO01","Production in total manufacturing sa, Index","IND","India","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",116.3186,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",99.3842,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",97.25229,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",100.4581,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",102.3965,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",97.48981,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",99.37284,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",95.64115,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",100.1981,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",101.2817,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",102.4809,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",102.9413,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",101.2839,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",102.6515,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",103.3891,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",102.3695,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",102.7933,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",103.9314,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",107.2344,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",104.8835,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",105.0838,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",101.2238,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",103.0271,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",104.6339,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",106.5672,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",106.0882,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",108.2458,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",108.5362,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",109.569,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",110.3174,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",105.8398,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",108.9527,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",109.814,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",109.5621,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",109.5021,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",109.9112,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",111.5086,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",114.7913,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",114.1088,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",111.1755,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",116.1345,,
"PRMNTO01","Production in total manufacturing sa, Index","IDN","Indonesia","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",116.2567,,
